month, date, year, reviewid, reviewerid, productid, rating1, rating2, rating3, rating4, review, label
8,20,2012,kyNZMBRucHgx9NHztMRtVQ,9y5NZGmt8fzE7AqEDuNhFg,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,4,Yummy duck hot dog with foie gras and yummy cheese fries Missed the duck fat fries but thank you television for showing this place to me,N
6,30,2012,jHAMACFTQ9IpuiEusJ4JOQ,Pyg6kCS9FYIwVORtrlA-CQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,5,Doug is hilarious and it never ceases to amaze me that he can do math in his head go private school education go The food is worth the wait Its best come come early preferably on a weekday and def before the lunch-time rush for your best chances at a short line and a seat if you are eating in The duck fat fries are good but only available on Fri-Sat Also cash only and free soda refills The decor is eclectic lots of conversation-starters as we sat down to enjoy our meal The menu apparently does change so check out their website for the current menu,N
8,22,2012,Mai8fQKnAcB,7j06R8z6M8jTI8anwfjemA,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,4,The duck sausage is really flavorful I enjoyed the cheese fries too I missed out on the duck fat fries because I went on a Thursday and they only have it on Friday s and Saturdays,N
6,9,2012,110yDPhvOYKo7XmclmumbQ,3JEwItoTcx_gWjuFAn2TMg,HOJqzz1WvOmeR9oESJ4d9A,2,5,7,5,Hot Dougs is one of the most famous restaurants in the city of Chicago Arriving a little more than 30 minutes before they opened on a Saturday morning I was able to find street parking and my place in the already long line built up to enter this establishment The line moves quickly and soon I was ready to place my order Obviously I had to try the Chicago style hot dog I also tried the Ale and Chipotle Buffalo Sausage with Smokey Bacon Sauce and Sage Derby Cheese and an order of Duck Fat Fries To my delight Hot Dougs also had a cooler stocked with bottles of Green River soda On to the actual food itself the Ale and Chipotle Buffalo Sausage with Smokey Bacon Sauce and Sage Derby Cheese I received was a delicious smoky sausage with bits of cheese on it I cant really think of anything to compare the flavor to This was absolutely fantastic and is one of the best things Ive ever eaten I seriously wish I could have bought a second one to take home without having to re-enter the line again The regular Chicago-Style hot dog was a well steamed Vienna Beef dog it came on a nice poppy seed bun all of the regular Chicago style fixings were there The pickle included wasnt long enough so that you could get pickle in every bite however The sport peppers were slightly hotter than I preferred overall this is a very good Chicago style hot dog but certainly not the best The duck fat fries were tasty and for the 350 or so they cost I got a huge amount of them They tasted like normal fresh cut fries theres a slightly different aftertaste to them compared to most places these were good but on my next visit Ill stick with cheese fries Overall Hot Dougs is a great place to eat at While there are better places to get a Chicago-Style Hot Dog No one has a greater variety of unusual sausage combinations Its hard for me to emphasize how fantastic the Buffalo Sausage was I will definitely be making a return trip sometime in the near future Big thumbs up,N
7,10,2012,wdv9N4itFxtL53L4dnFGSw,0ygWZ_gXF8qTm0bY95JJqA,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,4,4 stars for food 5 stars for service Had the Fire Dog char grilled wo relish add sport peppers Tasty but a bit salty The small fries are very generous hot and tasty Skin on Tax INCLUDED in prices which is great CASH ONLY ,N
6,10,2012,-fsesSt0rKKm7H0b9FI6Ww,m4yMNcpfHLAgvJJiXmBKDw,HOJqzz1WvOmeR9oESJ4d9A,2,2,1,3,Hot Dougs - are the hot dogs good? Yes Are they worth the 45 minute wait? Not IME and definitely not if youre waiting 1+ hours As we were waiting in line someone heading out suggested that we get the saucisson so I saw it on the menu and ordered it It was a bacon sausage and was it was not my favorite - the sausage was way too tough and it wasnt juicy as it should be My bfs ribeye sausage hot dog was better and had add-ins that complemented it well but it wasnt amazing either We also split the foie gras and duck sausage topped with truffle aioli and foie gras mousse That one was better than expected but once again not worth the wait We also got the duck fat fries and I dont understand why everyone raves about them because they taste like your average fries I give them props for draining the oil well so that they werent greasy but a few were already slightly soggy by the time we got our batch,N
7,11,2012,rOf2RSsiEUdzNxty4aUeQA,3d30Etq624W7ByPcdHMoGQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,I been to this place a few times and I always go just before opening and on fridays the wait is around 20-30mins Foie Gras Hot Dog is awesome but lots of fat very heavy  rich If you come with a friend I only recommend that you share one and try other stuff Actually I recommend 12 foie gras dog per person The duck fat fries lack in favor but it is worth trying if you never had it The portion is large and shareable between 4 people Hot Dougs also has hot dogs made with exotic meats and their menu always changes The prices for these special dogs and the foie gras dog is around 7-10 I also recommend that you get one of their regular chicago dogs Its about 2 and its the best Ive had in the city and I have tried a few highly rated places,N
5,21,2012,gBFgosKSiPyrZb8GrbhVkw,zps25XHmWsZHeUM9DUq8QA,HOJqzz1WvOmeR9oESJ4d9A,8,9,2,1,During the sixties and into the late seventies a whole generation of liberal white Americans participated in numerous counter cultural movements including joining with Black and brown human rights activists and every day people to fight for justice from Selma Alabama to Vietnam  Today their children can be found standing in long lines at Hot Dougs Hot Dougs is a right of passage and an usherance into a cultural club of American pop consumerism I went there once along time ago with a friend from India who was studying American political culture during the 1960s and 70s and I felt bad when I could not explain why so many seemingly educated Chicagoans could make an event out of standing in a long line in the cold to eat greasy fries and designer nine dollar hot dog that taste similar to a polish suasage or bratwurst sold down the street for a a dollar ninety five All I could say was out of Woodstock mass consumerism based upon nostalgia for 1950s segregation replaced civic engagement for white liberals in the form of cultural phenomenas like Hot Dougs cause you know the Elvis dog is just so like uhm totally rad Whats hilarious is that suburanites and tourist from Iowa call Hot Dougs the quintessential Chicago experience How ridiculous is that? Studs Terkel and Mike Royko would spit down from above if they heard this So the moral of the story is if you want the quintessential Chicago experience dont go to any place where consumer driven hipsters are standing in long lines Real Chicagoans dont go to places like that for a hot dog Also Chicago isnt 98 percent white which should be another dead give away with respect to authentic or quintessential unless its a Cubs game Finally any place with Maui chicken or foie gras in their hot dogs? Not real Chicago And I doubt its really foie gras because its banned in Chicago so Id think PETA would be up in arms if a politically correct place like Hot Dougs broke that law Well actually it would make sense for a politically correct place like Hot Dougs to brake an anti cruelty law because thats what they do for a buck Now if you wanna the best Polish in Chicago go to Sams Red Hots on the Armitage just remember no one has ever died from eating there and the Latin Kings and Insane Unknowns on the corner are far more entertaining than jabbering hipsters with captions over their heads that read Empty,N
8,20,2012,jl-DLRHZYN,cVX9uszVLZsERDcpa1jBwg,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,Changing to a five been back 3 times great service amazing price tastiest food,N
5,20,2012,e4Sii2JjFj3kJO3zzZLG9g,dWcoDh5fX1UQ4llbPG3kzg,HOJqzz1WvOmeR9oESJ4d9A,4,4,4,2,I stopped reading somewhere between the 1694th and 1843rd review and I guess Ill just give you my take on things Going to Hot Dougs is like going to see the Mona Lisa You spend most of your day planning for the voyage hoping for a spiritual experience only to find something small and marginally interesting behind the velvet rope as you are fight your way through the crowds  This guy is a genius You go to any city in the US and say Im from Chicago and people will say ohhHot Dougs I dont know how he has been able to get the spin machine working but I think I needed to fend off at least three different Food Network crews while I was there at 148 on some random Tuesday Excellent product but not culinary nirvana Well prepared well-conceived and well-crafted sausages But its a sausage and if you or I made a sausage even our first crack at making a sausage it would taste 80 as good because its just salty meat Elk tastes like bison tastes like alligator tastes like pig tastes like turkey tastes like lips and assholes The food is good The line obviously adds mystique  There is no magic here I cant really offer any better options but if you want Chicago Dog go to Portillos or hell Home Depot Im handicapping a 35 to 4 star meal with a huge BS factor ala Kumas Korner,N
